,segment_id,timezone,date,period,uptime,heavy,car,bike,pedestrian,v85
0,9000001395,Europe/Berlin,2021-06-25 10:00:00+00:00,hourly,0.757777777777778,79.1788856304986,457.917888563048,217.741935483871,27.7126099706745,31.0
0,9000001799,Europe/Berlin,2021-06-25 10:00:00+00:00,hourly,0.490555555555556,8.15402038505096,14.2695356738392,375.084937712345,71.3476783691959,15.0
0,9000002131,Europe/Berlin,2021-06-25 10:00:00+00:00,hourly,0.734722222222222,310.321361058601,1091.56899810965,251.795841209829,9.52741020793951,42.0
0,9000002278,Europe/Berlin,2021-06-25 10:00:00+00:00,hourly,0.541666666666667,53.5384615384615,184.615384615384,238.153846153846,40.6153846153846,49.0
0,9000002313,Europe/Berlin,2021-06-25 10:00:00+00:00,hourly,0.598055555555556,125.406409660938,724.013005109151,235.764050162564,56.8509057129587,42.0
