,instance_id,segment_id,date,interval,uptime,heavy,car,bike,pedestrian,heavy_lft,heavy_rgt,car_lft,car_rgt,bike_lft,bike_rgt,pedestrian_lft,pedestrian_rgt,direction,car_speed_hist_0to70plus,car_speed_hist_0to120plus,timezone,v85
0,-1,9000001395,2021-03-11T13:00:00.000Z,hourly,0.7505555556,23.9822353812,418.3567727609,151.8874907476,18.6528497409,17.3205033309,6.6617320503,291.7838638046,126.5729089563,98.5936343449,53.2938564027,11.9911176906,6.6617320503,1,"[3.821656051, 17.8343949045, 48.7261146497, 15.6050955414, 6.3694267516, 3.5031847134, 2.2292993631, 1.9108280255]","[2.8662420382, 0.9554140127, 4.4585987261, 13.3757961783, 28.025477707, 20.7006369427, 8.2802547771, 7.3248407643, 2.2292993631, 4.1401273885, 1.2738853503, 2.2292993631, 0.9554140127, 1.2738853503, 0.6369426752, 0.0, 0.6369426752, 0.3184713376, 0.3184713376, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Berlin,37.0
0,-1,9000001395,2021-03-11T14:00:00.000Z,hourly,0.7483333333,29.3986636971,390.2004454343,157.6837416481,9.3541202673,16.0356347439,13.3630289532,303.3407572383,86.859688196,90.868596882,66.8151447661,4.008908686,5.3452115813,1,"[4.1095890411, 10.9589041096, 45.2054794521, 23.9726027397, 6.5068493151, 5.4794520548, 2.397260274, 1.3698630137]","[2.397260274, 1.7123287671, 4.4520547945, 6.5068493151, 24.3150684932, 20.8904109589, 15.7534246575, 8.2191780822, 3.0821917808, 3.4246575342, 4.4520547945, 1.0273972603, 1.3698630137, 1.0273972603, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3424657534, 1.0273972603]",Europe/Berlin,38.5
0,-1,9000001395,2021-03-11T15:00:00.000Z,hourly,0.7472222222,21.4126394052,448.3271375465,155.2416356877,26.7657992565,13.3828996283,8.029739777,376.0594795539,72.2676579926,104.3866171004,50.8550185874,21.4126394052,5.3531598513,1,"[1.4925373134, 8.6567164179, 39.7014925373, 27.7611940299, 8.6567164179, 5.0746268657, 2.9850746269, 5.671641791]","[1.1940298507, 0.2985074627, 2.0895522388, 6.5671641791, 17.0149253731, 22.6865671642, 17.6119402985, 10.1492537313, 4.1791044776, 4.4776119403, 2.0895522388, 2.9850746269, 1.4925373134, 1.4925373134, 0.8955223881, 0.5970149254, 0.2985074627, 0.2985074627, 0.0, 0.5970149254, 0.2985074627, 0.2985074627, 0.2985074627, 0.2985074627, 1.7910447761]",Europe/Berlin,46.0
0,-1,9000001395,2021-03-11T16:00:00.000Z,hourly,0.4411111111,6.8010075567,417.1284634761,131.4861460957,15.8690176322,6.8010075567,0.0,358.1863979849,58.9420654912,102.0151133501,29.4710327456,11.3350125945,4.5340050378,1,"[1.6304347826, 12.5, 32.0652173913, 29.347826087, 9.2391304348, 4.347826087, 4.347826087, 6.5217391304]","[0.0, 1.6304347826, 2.7173913043, 9.7826086957, 14.1304347826, 17.9347826087, 20.1086956522, 9.2391304348, 4.8913043478, 4.347826087, 2.1739130435, 2.1739130435, 3.2608695652, 1.0869565217, 0.0, 1.0869565217, 1.0869565217, 0.0, 0.5434782609, 0.0, 0.5434782609, 1.6304347826, 0.0, 0.5434782609, 1.0869565217]",Europe/Berlin,48.0
0,-1,9000001395,2021-03-11T17:00:00.000Z,hourly,0.0786111111,12.7208480565,216.2544169611,76.3250883392,0.0,12.7208480565,0.0,178.0918727915,38.1625441696,63.6042402827,12.7208480565,0.0,0.0,1,"[0.0, 11.7647058824, 23.5294117647, 35.2941176471, 11.7647058824, 17.6470588235, 0.0, 0.0]","[0.0, 0.0, 5.8823529412, 5.8823529412, 5.8823529412, 17.6470588235, 17.6470588235, 17.6470588235, 5.8823529412, 5.8823529412, 11.7647058824, 5.8823529412, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Berlin,48.5
0,-1,9000001395,2021-03-11T18:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Berlin,
0,-1,9000001395,2021-03-11T19:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Berlin,
0,-1,9000001395,2021-03-11T20:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Berlin,
0,-1,9000001395,2021-03-11T21:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Berlin,
0,-1,9000001395,2021-03-11T22:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Berlin,
0,-1,9000001395,2021-03-11T23:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Berlin,
0,-1,9000001395,2021-03-12T00:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Berlin,
0,-1,9000001395,2021-03-12T01:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Berlin,
0,-1,9000001395,2021-03-12T02:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Berlin,
0,-1,9000001395,2021-03-12T03:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Berlin,
0,-1,9000001395,2021-03-12T04:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Berlin,
0,-1,9000001395,2021-03-12T05:00:00.000Z,hourly,0.0397222222,0.0,251.7482517483,25.1748251748,0.0,0.0,0.0,151.048951049,100.6993006993,25.1748251748,0.0,0.0,0.0,1,"[10.0, 0.0, 20.0, 40.0, 10.0, 10.0, 0.0, 10.0]","[10.0, 0.0, 0.0, 0.0, 0.0, 20.0, 10.0, 30.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0]",Europe/Berlin,50.0
0,-1,9000001395,2021-03-12T06:00:00.000Z,hourly,0.5161111111,25.1883745963,261.5715823466,125.9418729817,29.0635091496,21.3132400431,3.8751345533,205.382131324,56.1894510226,100.7534983854,25.1883745963,25.1883745963,3.8751345533,1,"[2.962962963, 14.0740740741, 35.5555555556, 21.4814814815, 8.8888888889, 8.1481481481, 4.4444444444, 4.4444444444]","[2.2222222222, 0.7407407407, 6.6666666667, 7.4074074074, 22.2222222222, 13.3333333333, 13.3333333333, 8.1481481481, 5.1851851852, 3.7037037037, 5.1851851852, 2.962962963, 3.7037037037, 0.7407407407, 1.4814814815, 0.0, 0.0, 0.7407407407, 0.0, 0.0, 0.0, 0.0, 0.7407407407, 0.0, 1.4814814815]",Europe/Berlin,49.5
0,-1,9000001395,2021-03-12T07:00:00.000Z,hourly,0.6258333333,28.7616511318,294.0079893475,115.0466045273,11.1850865513,20.7723035952,7.9893475366,263.6484687084,30.3595206391,83.0892143808,31.9573901465,7.9893475366,3.1957390146,1,"[2.1739130435, 16.3043478261, 34.7826086957, 26.6304347826, 7.0652173913, 4.347826087, 3.2608695652, 5.4347826087]","[1.0869565217, 1.0869565217, 2.7173913043, 13.5869565217, 16.3043478261, 18.4782608696, 14.6739130435, 11.9565217391, 2.7173913043, 4.347826087, 3.2608695652, 1.0869565217, 2.7173913043, 0.5434782609, 0.0, 0.5434782609, 0.5434782609, 0.0, 0.5434782609, 0.0, 1.0869565217, 0.0, 0.5434782609, 0.5434782609, 1.6304347826]",Europe/Berlin,45.0
0,-1,9000001395,2021-03-12T08:00:00.000Z,hourly,0.7236111111,9.6737044146,210.0575815739,87.0633397313,4.1458733205,6.9097888676,2.763915547,165.8349328215,44.2226487524,55.2783109405,31.7850287908,1.3819577735,2.763915547,1,"[3.9473684211, 13.1578947368, 36.8421052632, 19.7368421053, 8.5526315789, 8.5526315789, 3.9473684211, 5.2631578947]","[3.2894736842, 0.6578947368, 5.2631578947, 7.8947368421, 16.4473684211, 20.3947368421, 12.5, 7.2368421053, 7.2368421053, 1.3157894737, 2.6315789474, 5.9210526316, 0.6578947368, 3.2894736842, 1.9736842105, 0.6578947368, 0.0, 0.0, 0.0, 0.6578947368, 0.0, 0.0, 0.0, 0.0, 1.9736842105]",Europe/Berlin,52.5
0,-1,9000001395,2021-03-12T09:00:00.000Z,hourly,0.7402777778,14.8592870544,179.6622889306,116.1726078799,12.1575984991,6.7542213884,8.105065666,153.9962476548,25.6660412758,87.8048780488,28.3677298311,8.105065666,4.052532833,1,"[4.5112781955, 10.5263157895, 33.0827067669, 29.3233082707, 8.2706766917, 6.7669172932, 3.7593984962, 3.7593984962]","[1.5037593985, 3.007518797, 5.2631578947, 5.2631578947, 17.2932330827, 15.7894736842, 21.0526315789, 8.2706766917, 7.5187969925, 0.7518796992, 2.2556390977, 4.5112781955, 2.2556390977, 1.5037593985, 1.5037593985, 0.0, 0.7518796992, 0.7518796992, 0.7518796992, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Berlin,42.5
0,-1,9000001395,2021-03-12T10:00:00.000Z,hourly,0.7283333333,27.4599542334,199.0846681922,65.9038901602,1.3729977117,16.47597254,10.9839816934,153.7757437071,45.3089244851,53.5469107551,12.356979405,1.3729977117,0.0,1,"[1.3793103448, 9.6551724138, 36.5517241379, 24.8275862069, 13.7931034483, 7.5862068966, 2.0689655172, 4.1379310345]","[0.6896551724, 0.6896551724, 3.4482758621, 6.2068965517, 19.3103448276, 17.2413793103, 16.5517241379, 8.275862069, 10.3448275862, 3.4482758621, 4.8275862069, 2.7586206897, 1.3793103448, 0.6896551724, 0.6896551724, 0.0, 0.0, 0.6896551724, 0.0, 0.0, 0.0, 0.6896551724, 0.0, 0.0, 2.0689655172]",Europe/Berlin,45.5
0,-1,9000001395,2021-03-12T11:00:00.000Z,hourly,0.7311111111,15.0455927052,170.9726443769,110.7902735562,4.103343465,10.9422492401,4.103343465,139.5136778115,31.4589665653,73.8601823708,36.9300911854,4.103343465,0.0,1,"[0.8, 12.0, 29.6, 29.6, 17.6, 5.6, 0.8, 4.0]","[0.8, 0.0, 8.0, 4.0, 16.0, 13.6, 13.6, 16.0, 9.6, 8.0, 3.2, 2.4, 0.0, 0.8, 2.4, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8]",Europe/Berlin,44.5
0,-1,9000001395,2021-03-12T12:00:00.000Z,hourly,0.7272222222,1.3750954927,207.6394194041,196.6386554622,9.6256684492,1.3750954927,0.0,158.1359816654,49.5034377387,144.385026738,52.2536287242,5.500381971,4.1252864782,1,"[8.6092715232, 16.5562913907, 38.4105960265, 15.8940397351, 7.2847682119, 6.6225165563, 4.6357615894, 1.9867549669]","[6.6225165563, 1.9867549669, 5.298013245, 11.2582781457, 17.880794702, 20.5298013245, 9.2715231788, 6.6225165563, 1.9867549669, 5.298013245, 2.6490066225, 3.9735099338, 3.3112582781, 1.3245033113, 1.3245033113, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6622516556]",Europe/Berlin,46.0
0,-1,9000001395,2021-03-12T13:00:00.000Z,hourly,0.7258333333,42.7095292767,338.9207807118,112.9735935706,11.0218140069,33.0654420207,9.644087256,259.0126291619,79.9081515499,92.3076923077,20.6659012629,8.2663605052,2.7554535017,1,"[4.0650406504, 14.6341463415, 44.7154471545, 23.5772357724, 6.9105691057, 3.2520325203, 1.2195121951, 1.6260162602]","[1.2195121951, 2.8455284553, 3.6585365854, 10.9756097561, 21.5447154472, 23.1707317073, 13.0081300813, 10.5691056911, 5.2845528455, 1.6260162602, 2.8455284553, 0.406504065, 0.406504065, 0.8130081301, 0.406504065, 0.406504065, 0.0, 0.406504065, 0.0, 0.0, 0.0, 0.406504065, 0.0, 0.0, 0.0]",Europe/Berlin,36.5
0,-1,9000001395,2021-03-12T14:00:00.000Z,hourly,0.7130555556,29.4507206856,360.4207245812,175.301908843,7.0120763537,23.8410596026,5.609661083,277.6782236073,82.7425009739,152.8632645111,22.4386443319,4.2072458122,2.8048305415,1,"[10.8949416342, 30.3501945525, 38.9105058366, 11.673151751, 4.280155642, 1.1673151751, 2.3346303502, 0.3891050584]","[3.8910505837, 7.0038910506, 6.2256809339, 24.1245136187, 26.0700389105, 12.8404669261, 7.3929961089, 4.280155642, 2.3346303502, 1.9455252918, 0.0, 1.1673151751, 1.5564202335, 0.7782101167, 0.3891050584, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Berlin,31.0
0,-1,9000001395,2021-03-12T15:00:00.000Z,hourly,0.7388888889,35.1879699248,228.7218045113,110.977443609,6.7669172932,27.0676691729,8.1203007519,178.6466165414,50.0751879699,85.2631578947,25.7142857143,1.3533834586,5.4135338346,1,"[2.9585798817, 26.0355029586, 44.3786982249, 17.1597633136, 5.9171597633, 1.1834319527, 1.1834319527, 1.1834319527]","[0.5917159763, 2.3668639053, 7.6923076923, 18.3431952663, 24.8520710059, 19.5266272189, 11.2426035503, 5.9171597633, 3.550295858, 2.3668639053, 0.5917159763, 0.5917159763, 0.0, 1.1834319527, 0.5917159763, 0.0, 0.0, 0.0, 0.5917159763, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Berlin,33.0
0,-1,9000001395,2021-03-12T16:00:00.000Z,hourly,0.7330555556,20.4622963244,347.8590375142,136.4153088291,12.2773777946,16.3698370595,4.0924592649,274.1947707465,73.6642667677,115.9530125047,20.4622963244,8.1849185297,4.0924592649,1,"[5.0980392157, 14.1176470588, 42.3529411765, 24.7058823529, 5.0980392157, 5.4901960784, 0.7843137255, 2.3529411765]","[1.9607843137, 3.137254902, 5.8823529412, 8.2352941176, 19.6078431373, 22.7450980392, 17.2549019608, 7.4509803922, 3.137254902, 1.9607843137, 1.1764705882, 4.3137254902, 0.7843137255, 0.0, 0.7843137255, 0.7843137255, 0.3921568627, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3921568627]",Europe/Berlin,36.5
0,-1,9000001395,2021-03-12T17:00:00.000Z,hourly,0.3258333333,18.4143222506,383.631713555,150.3836317136,24.5524296675,15.3452685422,3.0690537084,313.0434782609,70.5882352941,131.9693094629,18.4143222506,15.3452685422,9.2071611253,1,"[1.6, 11.2, 57.6, 12.8, 10.4, 2.4, 2.4, 1.6]","[0.0, 1.6, 0.8, 10.4, 28.8, 28.8, 9.6, 3.2, 4.0, 6.4, 1.6, 0.8, 1.6, 0.8, 0.0, 0.8, 0.0, 0.0, 0.0, 0.0, 0.8, 0.0, 0.0, 0.0, 0.0]",Europe/Berlin,40.0
0,-1,9000001395,2021-03-12T18:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Berlin,
0,-1,9000001395,2021-03-12T19:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Berlin,
0,-1,9000001395,2021-03-12T20:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Berlin,
0,-1,9000001395,2021-03-12T21:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Berlin,
0,-1,9000001395,2021-03-12T22:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Berlin,
0,-1,9000001395,2021-03-12T23:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Berlin,
0,-1,9000001395,2021-03-13T00:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Berlin,
0,-1,9000001395,2021-03-13T01:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Berlin,
0,-1,9000001395,2021-03-13T02:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Berlin,
0,-1,9000001395,2021-03-13T03:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Berlin,
0,-1,9000001395,2021-03-13T04:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Berlin,
0,-1,9000001395,2021-03-13T05:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Berlin,
0,-1,9000001395,2021-03-13T06:00:00.000Z,hourly,0.6286111111,11.1356606275,81.1312417145,30.2253645603,3.1816173221,6.3632346443,4.7724259832,54.0874944764,27.0437472382,19.0897039328,11.1356606275,3.1816173221,0.0,1,"[0.0, 0.0, 35.2941176471, 35.2941176471, 13.7254901961, 5.8823529412, 5.8823529412, 3.9215686275]","[0.0, 0.0, 0.0, 0.0, 15.6862745098, 19.6078431373, 19.6078431373, 15.6862745098, 9.8039215686, 3.9215686275, 0.0, 5.8823529412, 3.9215686275, 1.9607843137, 0.0, 0.0, 0.0, 1.9607843137, 0.0, 1.9607843137, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Berlin,53.0
0,-1,9000001395,2021-03-13T07:00:00.000Z,hourly,0.7727777778,15.5283968368,150.1078360891,50.4672897196,3.8820992092,12.9403306973,2.5880661395,100.9345794393,49.1732566499,36.2329259526,14.2343637671,2.5880661395,1.2940330697,1,"[1.724137931, 3.4482758621, 33.6206896552, 31.8965517241, 14.6551724138, 2.5862068966, 6.0344827586, 6.0344827586]","[1.724137931, 0.0, 0.0, 3.4482758621, 9.4827586207, 24.1379310345, 17.2413793103, 14.6551724138, 9.4827586207, 5.1724137931, 0.8620689655, 1.724137931, 2.5862068966, 3.4482758621, 0.0, 0.8620689655, 2.5862068966, 2.5862068966, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Berlin,47.0
0,-1,9000001395,2021-03-13T08:00:00.000Z,hourly,0.7622222222,11.8075801749,268.9504373178,70.8454810496,10.4956268222,7.8717201166,3.9358600583,194.1690962099,74.7813411079,49.8542274052,20.9912536443,9.1836734694,1.3119533528,1,"[0.487804878, 8.2926829268, 38.5365853659, 32.1951219512, 7.3170731707, 4.3902439024, 3.9024390244, 4.8780487805]","[0.487804878, 0.0, 3.4146341463, 4.8780487805, 12.1951219512, 26.3414634146, 22.9268292683, 9.2682926829, 5.3658536585, 1.9512195122, 1.4634146341, 2.9268292683, 1.4634146341, 2.4390243902, 1.4634146341, 2.4390243902, 0.487804878, 0.0, 0.487804878, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Berlin,43.0
